nodes;coordX;coordY
21599;0.6576461;47.3525899
21600;0.6577559;47.3525615
21601;0.6578937;47.3525208
21602;0.6580261;47.3524874
21603;0.6586329;47.3527038
21604;0.6588641;47.3528864
21605;0.6412821;47.4338142
21606;0.7068316;47.3746209
21607;0.7055086;47.3744264
21608;0.705624;47.3742463
21609;0.7051577;47.3743228
21610;0.6895267;47.3882208
21611;0.6950652;47.3747519
21612;0.6949298;47.3750739
21613;0.6936149;47.3922629
21614;0.6936757;47.3922679
21615;0.5559576;47.3398281
21616;0.6381531;47.4403258
21617;0.6379625;47.4403797
21618;0.6383078;47.4403916
21619;0.6381862;47.4403935
21620;0.5554063;47.3403222
21621;0.6384986;47.4404179
21622;0.5550721;47.3406003
21623;0.6381157;47.440431
21624;0.5554137;47.3408212
21625;0.6384128;47.4404914
21626;0.638224;47.4405439
21627;0.5550361;47.3410253
21628;0.6381105;47.4407503
21629;0.6708834;47.4428297
21630;0.6957994;47.3555583
21631;0.670767;47.4429465
21632;0.5545563;47.3412513
21633;0.7071786;47.3409616
21634;0.7089789;47.340133
21635;0.5839227;47.311906
21636;0.6567154;47.3767551
21637;0.5409128;47.4078823
21638;0.5815142;47.3112167
21639;0.5810017;47.3114895
21640;0.5606794;47.3423632
21641;0.5605541;47.3432327
21642;0.54038;47.4081828
21643;0.6707692;47.4138723
21644;0.6082439;47.3586017
21645;0.6079008;47.3584149
21646;0.6084848;47.3583189
21647;0.6568105;47.3768097
21648;0.6305794;47.4005085
21649;0.6567362;47.3768216
21650;0.6086221;47.3580223
21651;0.6265901;47.4028258
21652;0.6312961;47.3997802
21653;0.6558581;47.3769261
21654;0.6290021;47.4020034
21655;0.6286999;47.4022838
21656;0.665038;47.3469144
21657;0.6649706;47.3472295
21658;0.539985;47.412556
21659;0.5400226;47.4125878
21660;0.6640633;47.3472285
21661;0.5401754;47.4126667
21662;0.5406777;47.3088094
21663;0.6291973;47.4021061
21664;0.6801197;47.3920288
21665;0.629278;47.4016974
21666;0.5414679;47.3109692
21667;0.6940437;47.3933176
21668;0.694603;47.3931054
21669;0.6515973;47.3772507
21670;0.542825;47.3107842
21671;0.6568575;47.3773094
21672;0.5429914;47.311058
21673;0.7111799;47.4848181
21674;0.6510605;47.3774929
21675;0.6942959;47.3938744
21676;0.6954886;47.3932799
21677;0.6951906;47.3932212
21678;0.6958941;47.3927879
21679;0.553307;47.4113764
21680;0.6512779;47.3775299
21681;0.6470649;47.3583281
21682;0.6332637;47.3518538
21683;0.6523256;47.3776326
21684;0.6976436;47.4875699
21685;0.6336152;47.3522605
21686;0.6538622;47.3853992
21687;0.6507159;47.3778323
21688;0.6976304;47.4895166
21689;0.5596174;47.3933979
21690;0.7038784;47.366464
21691;0.7038831;47.3665661
21692;0.657021;47.3779659
21693;0.6522654;47.3779955
21694;0.583781;47.3983606
21695;0.5987947;47.4068471
21696;0.5602343;47.3939599
21697;0.5117802;47.2979708
21698;0.6638991;47.3416169
21699;0.6668664;47.4150808
21700;0.668407;47.415237
21701;0.6574679;47.3783254
21702;0.6734776;47.4204428
21703;0.6735008;47.4203528
21704;0.7220645;47.4070533
21705;0.607309;47.4093929
21706;0.7235045;47.405001
21707;0.6594848;47.3783316
21708;0.7447574;47.3804709
21709;0.7005458;47.4932829
21710;0.6075166;47.4095147
21711;0.6073333;47.4095471
21712;0.6073447;47.4094717
21713;0.6024081;47.3591635
21714;0.7473824;47.3802458
21715;0.6074216;47.4094213
21716;0.746736;47.3809561
21717;0.6574981;47.3784297
21718;0.6674371;47.3874309
21719;0.7478906;47.3807992
21720;0.7472733;47.3806045
21721;0.6496068;47.3861574
21722;0.6585304;47.3784472
21723;0.6675094;47.3872099
21724;0.6692194;47.3874597
21725;0.6017095;47.4096552
21726;0.6506492;47.3506561
21727;0.6018198;47.4101963
21728;0.6020444;47.4095202
21729;0.6018603;47.4102372
21730;0.6581326;47.378496
21731;0.6016648;47.4103215
21732;0.6016262;47.4102774
21733;0.6019232;47.4103114
21734;0.6021396;47.410222
21735;0.6020645;47.410253
21736;0.6922341;47.425596
21737;0.6705377;47.3816045
21738;0.6704735;47.3819795
21739;0.6028102;47.4110143
21740;0.6697614;47.3882036
21741;0.6595424;47.3785365
21742;0.6711734;47.3883692
21743;0.6718384;47.3866252
21744;0.7495841;47.4430925
21745;0.6917474;47.4257655
21746;0.6695755;47.3863399
21747;0.6920363;47.4251242
21748;0.6920526;47.425056
21749;0.6575815;47.3785611
21750;0.6694802;47.3866561
21751;0.657533;47.378567
21752;0.5361517;47.3070889
21753;0.7390116;47.4408187
21754;0.6918455;47.3735787
21755;0.6930697;47.4237243
21756;0.6932588;47.4237305
21757;0.5361364;47.3069415
21758;0.66981;47.3863441
21759;0.7426478;47.445482
21760;0.6571869;47.3786142
21761;0.6705931;47.3864369
21762;0.7432768;47.4449224
21763;0.6704385;47.3868769
21764;0.6595745;47.378632
21765;0.6585881;47.3786506
21766;0.692916;47.4392271
21767;0.6928154;47.4392822
21768;0.6935209;47.439297
21769;0.6933501;47.4393771
21770;0.6766556;47.3903995
21771;0.6581892;47.3787015
21772;0.6933777;47.4397066
21773;0.6576357;47.3787688
21774;0.659619;47.3787709
21775;0.6586213;47.3787649
21776;0.6993022;47.4889071
21777;0.6586605;47.378896
21778;0.6596814;47.3789297
21779;0.7505097;47.3602649
21780;0.7507445;47.3597929
21781;0.7506202;47.360038
21782;0.7509146;47.3601076
21783;0.7511305;47.3601498
21784;0.6597165;47.3790492
21785;0.6586948;47.3790396
21786;0.7512803;47.3600991
21787;0.6952715;47.3622332
21788;0.7513115;47.3600152
21789;0.7513482;47.3599112
21790;0.7513569;47.3600732
21791;0.7509729;47.3587849
21792;0.7510423;47.3587985
21793;0.7520205;47.3588175
21794;0.751115;47.3584614
21795;0.7511949;47.3584759
21796;0.7517254;47.3585823
21797;0.658732;47.3791814
21798;0.7522362;47.3585942
21799;0.6597639;47.3792008
21800;0.7517998;47.3584092
21801;0.7513121;47.3583131
21802;0.751209;47.3582915
21803;0.7511315;47.3582744
21804;0.6501481;47.3792053
21805;0.7505118;47.3582497
21806;0.7505349;47.3585403
21807;0.7509011;47.3587137
21808;0.7509958;47.3587327
21809;0.7506738;47.3583764
21810;0.7507045;47.3582899
21811;0.7499098;47.3811476
21812;0.7517631;47.3585014
21813;0.7516193;47.3588539
21814;0.7532464;47.3581255
21815;0.7489383;47.3819218
21816;0.6647753;47.3551885
21817;0.664805;47.3552932
21818;0.599741;47.3258433
21819;0.5998247;47.3258623
21820;0.7413152;47.379773
21821;0.7414697;47.3786503
21822;0.6052573;47.3375785
21823;0.6063973;47.3378065
21824;0.7414161;47.3787997
21825;0.7064992;47.3656509
21826;0.7012559;47.4498959
21827;0.741577;47.3796344
21828;0.7062879;47.4871796
21829;0.74163;47.3788853
21830;0.7417688;47.379715
21831;0.7071604;47.3569957
21832;0.707428;47.3569279
21833;0.7423204;47.3805687
21834;0.742004;47.3803744
21835;0.7423671;47.3804264
21836;0.7420501;47.3802294
21837;0.7424114;47.3802841
21838;0.6587696;47.3793252
21839;0.6500173;47.4295407
21840;0.6501608;47.4296087
21841;0.6498536;47.4293547
21842;0.649446;47.4292432
21843;0.6508568;47.4293611
21844;0.6498604;47.4291252
21845;0.6591468;47.3876
21846;0.6501839;47.4289753
21847;0.700952;47.3952023
21848;0.7008287;47.3952485
21849;0.6491134;47.4284048
21850;0.7008324;47.3951898
21851;0.700861;47.395177
21852;0.6623124;47.4085112
21853;0.7009478;47.3952485
21854;0.7009202;47.3951782
21855;0.6985308;47.449417
21856;0.6621596;47.4093288
21857;0.6621981;47.40922
21858;0.6552937;47.3794358
21859;0.7595109;47.3223539
21860;0.7053128;47.3664788
21861;0.7053456;47.3663611
21862;0.7012063;47.4499685
21863;0.6985294;47.4493809
21864;0.6722143;47.3844156
21865;0.6730958;47.3845846
21866;0.5555941;47.3386132
21867;0.7228161;47.3892568
21868;0.6985795;47.4493383
21869;0.7019154;47.4009648
21870;0.6480607;47.4001663
21871;0.6483953;47.4000847
21872;0.7021741;47.4013699
21873;0.6985549;47.4494563
21874;0.7022223;47.4013605
21875;0.6981895;47.4494625
21876;0.6961587;47.3602551
21877;0.7018988;47.4014711
21878;0.6464789;47.3996542
21879;0.6481947;47.4001897
21880;0.709761;47.4025604
21881;0.7101584;47.4025575
21882;0.5378643;47.3105915
21883;0.5382325;47.3106057
21884;0.5380518;47.3102686
21885;0.6755631;47.3772782
21886;0.5377493;47.3102293
21887;0.657295;47.4169274
21888;0.6730033;47.3815182
21889;0.6716871;47.4194196
21890;0.6727435;47.4194781
21891;0.6337458;47.4384934
21892;0.6786936;47.3762692
21893;0.6779389;47.3811492
21894;0.6029927;47.3641589
21895;0.6783162;47.3812034
21896;0.6783874;47.3809526
21897;0.6789858;47.3797583
21898;0.6349508;47.4392402
21899;0.6776844;47.3818947
21900;0.6788426;47.3820396
21901;0.6790951;47.3814997
21902;0.6346332;47.4384438
21903;0.7312103;47.394117
21904;0.5880571;47.3555456
21905;0.6758719;47.4104848
21906;0.6171412;47.4214773
21907;0.704022;47.3678575
21908;0.7009781;47.392908
21909;0.7124966;47.3449238
21910;0.7135597;47.3451856
21911;0.7135094;47.3439398
21912;0.7114628;47.3652287
21913;0.711446;47.3652613
21914;0.7234686;47.4047978
21915;0.7241195;47.4041406
21916;0.7240225;47.4036195
21917;0.7242771;47.4036355
21918;0.7245062;47.403877
21919;0.7170136;47.3433204
21920;0.7099103;47.3651363
21921;0.5735944;47.3618507
21922;0.7232221;47.4032327
21923;0.7167441;47.3434018
21924;0.5726034;47.3620369
21925;0.7077002;47.3355472
21926;0.7102327;47.3651787
21927;0.7458252;47.332489
21928;0.7460571;47.3322211
21929;0.7464168;47.3322343
21930;0.7091088;47.3654373
21931;0.7096494;47.3650994
21932;0.7076041;47.3373457
21933;0.707577;47.3355501
21934;0.7068734;47.3383571
21935;0.637695;47.4255278
21936;0.7576292;47.336256
21937;0.7512085;47.3363924
21938;0.7383172;47.3353111
21939;0.7384586;47.3354213
21940;0.7479662;47.3366408
21941;0.7380733;47.3355597
21942;0.7027482;47.3484308
21943;0.7033834;47.3481894
21944;0.7460223;47.3326873
21945;0.7090023;47.328335
21946;0.7082537;47.3284157
21947;0.6968535;47.3971001
21948;0.7089594;47.3284956
21949;0.7436115;47.3374689
21950;0.7089494;47.3285902
21951;0.7080763;47.3291271
21952;0.7562886;47.3379935
21953;0.706295;47.3295333
21954;0.7062859;47.3295775
21955;0.7062761;47.3296029
21956;0.6456104;47.424892
21957;0.7078414;47.3296365
21958;0.7080063;47.3296543
21959;0.748928;47.3395763
21960;0.7088488;47.3301572
21961;0.7087226;47.3306453
21962;0.7044739;47.3339934
21963;0.7044235;47.3341521
21964;0.7039679;47.3341759
21965;0.7043998;47.3342478
21966;0.7036536;47.3350398
21967;0.7044459;47.3351646
21968;0.7031311;47.335167
21969;0.578354;47.3762117
21970;0.7014188;47.3351673
21971;0.7011424;47.3351754
21972;0.7010178;47.3358284
21973;0.7009896;47.3358549
21974;0.701206;47.3358557
21975;0.7012897;47.3358575
21976;0.7011226;47.3358836
21977;0.7013005;47.3361265
21978;0.7011313;47.3361965
21979;0.64809;47.4211556
21980;0.7009637;47.336202
21981;0.7012114;47.3362365
21982;0.701302;47.3362345
21983;0.7039396;47.3368842
21984;0.665204;47.3505724
21985;0.6975921;47.3374387
21986;0.6652774;47.3505712
21987;0.6654771;47.35057
21988;0.6662356;47.3505643
21989;0.6987115;47.3379999
21990;0.5911079;47.3774578
21991;0.5974956;47.3785448
21992;0.5989256;47.3780753
21993;0.4865661;47.3203924
21994;0.6104011;47.3870039
21995;0.6104104;47.3869579
21996;0.7299398;47.3784798
21997;0.6107291;47.3869855
21998;0.6907926;47.334975
21999;0.6905269;47.3349802
22000;0.628251;47.3897185
22001;0.6386527;47.3913504
22002;0.4873453;47.3193259
22003;0.6398947;47.3915478
22004;0.7076692;47.3766048
22005;0.6477424;47.4069754
22006;0.7077031;47.3768002
22007;0.7079798;47.3768383
22008;0.4897628;47.3223521
22009;0.4855669;47.3225639
22010;0.7079131;47.3769503
22011;0.6485324;47.4092674
22012;0.6771585;47.4537062
22013;0.7074254;47.3770523
22014;0.7072453;47.3770401
22015;0.7677793;47.4591865
22016;0.7721368;47.4556237
22017;0.6789147;47.4154651
22018;0.769244;47.4584904
22019;0.6968505;47.3664254
22020;0.6472774;47.4103975
22021;0.7674069;47.4591912
22022;0.505732;47.3525792
22023;0.6927251;47.4186491
22024;0.6995188;47.4188313
22025;0.6973943;47.4188642
22026;0.6946302;47.4186457
22027;0.6838566;47.4184758
22028;0.6839864;47.4187156
22029;0.6835848;47.4186618
22030;0.653584;47.4226249
22031;0.6535078;47.4226171
22032;0.6528775;47.4224984
22033;0.6840129;47.4185653
22034;0.6911362;47.4185767
22035;0.6917306;47.4186783
22036;0.646651;47.3939441
22037;0.6714606;47.414385
22038;0.6537342;47.4225158
22039;0.6735815;47.4190682
22040;0.672615;47.4144869
22041;0.6534592;47.4229928
22042;0.6729887;47.4145189
22043;0.6704497;47.414555
22044;0.6718631;47.414757
22045;0.6722538;47.4189111
22046;0.6748399;47.4148203
22047;0.6701337;47.414788
22048;0.6709776;47.4187691
22049;0.6729329;47.414907
22050;0.6734087;47.4149343
22051;0.6737289;47.4151981
22052;0.6728704;47.4153559
22053;0.6739578;47.4158011
22054;0.6813884;47.4188828
22055;0.7400682;47.3630923
22056;0.7406931;47.3627363
22057;0.7367707;47.3613254
22058;0.6883542;47.383459
22059;0.6870226;47.3834651
22060;0.6869055;47.3834809
22061;0.6868442;47.3834892
22062;0.6638763;47.4199433
22063;0.6633055;47.4198389
22064;0.5353984;47.3897281
22065;0.5511532;47.3939174
22066;0.6788751;47.4229154
22067;0.6546134;47.3800879
22068;0.6808504;47.4200357
22069;0.679267;47.4209403
22070;0.6547011;47.3799446
22071;0.6549023;47.3801662
22072;0.6779589;47.4208417
22073;0.6771431;47.4207717
22074;0.6744016;47.4204392
22075;0.6785154;47.4244768
22076;0.6759699;47.4205482
22077;0.6754794;47.4241124
22078;0.6751101;47.4256128
22079;0.5507888;47.3936732
22080;0.6774606;47.4200066
22081;0.6749253;47.4197189
22082;0.6764984;47.4198917
22083;0.6781865;47.419912
22084;0.7261429;47.3808126
22085;0.678136;47.4200999
22086;0.7089126;47.329911
22087;0.7064945;47.3299531
22088;0.7037502;47.3347745
22089;0.7032341;47.3348352
22090;0.7043364;47.3348539
22091;0.7037022;47.3349062
22092;0.7031893;47.3349794
22093;0.7043202;47.3350014
22094;0.7006266;47.3353872
22095;0.6501116;47.4295756
22096;0.701205;47.3356233
22097;0.7011214;47.3357312
22098;0.7045232;47.3364329
22099;0.7035093;47.3364418
22100;0.703769;47.3364789
22101;0.6976521;47.3376756
22102;0.701733;47.4723314
22103;0.6992918;47.3378598
22104;0.6975549;47.3378656
22105;0.6977607;47.3378754
22106;0.6977786;47.3378731
22107;0.6993908;47.3378753
22108;0.6981956;47.3378787
22109;0.6987315;47.3380528
22110;0.6973434;47.3380681
22111;0.6985448;47.3380951
22112;0.7002124;47.3381244
22113;0.6111537;47.403046
22114;0.6716276;47.4203527
22115;0.6723849;47.4204085
22116;0.6105177;47.4047609
22117;0.6555636;47.42003
22118;0.6571803;47.4202024
22119;0.65823;47.4203291
22120;0.6106753;47.3414791
22121;0.6107757;47.341314
22122;0.6110211;47.3409425
22123;0.6104202;47.3411697
22124;0.6104976;47.3412009
22125;0.7181336;47.3716101
22126;0.7097058;47.3689099
22127;0.7101153;47.36972
22128;0.7036012;47.3351839
22129;0.7006471;47.3352953
22130;0.7044288;47.3352961
22131;0.706305;47.3521087
22132;0.7009504;47.3359111
22133;0.7085031;47.3546525
22134;0.7009532;47.3359718
22135;0.7088452;47.3551061
22136;0.6999815;47.3359749
22137;0.7037289;47.3360251
22138;0.704625;47.336112
22139;0.7064037;47.3292911
22140;0.7057636;47.3293162
22141;0.7080236;47.3293257
22142;0.7103197;47.3572476
22143;0.6297522;47.4012309
22144;0.6291155;47.4009482
22145;0.7078003;47.3297898
22146;0.7079687;47.3298112
22147;0.7106538;47.3580076
22148;0.7581379;47.4150926
22149;0.7573926;47.4150845
22150;0.6650733;47.3756495
22151;0.5901601;47.384361
22152;0.665279;47.3756457
22153;0.7079527;47.3298657
22154;0.7045654;47.3336944
22155;0.6715034;47.3745484
22156;0.7041032;47.3337525
22157;0.6993399;47.3379273
22158;0.6989076;47.3379525
22159;0.7115425;47.361631
22160;0.6973923;47.3379638
22161;0.7200125;47.3677212
22162;0.6978182;47.3379628
22163;0.6991311;47.3379674
22164;0.7207959;47.3679745
22165;0.7140981;47.3607961
22166;0.7128343;47.3620381
22167;0.7155973;47.3565373
22168;0.7156188;47.3569306
22169;0.7235294;47.3672596
22170;0.7251811;47.3675892
22171;0.6079862;47.3383979
22172;0.7152047;47.3587206
22173;0.7266457;47.3678858
22174;0.6468925;47.3936147
22175;0.715689;47.3590311
22176;0.5497392;47.3520523
22177;0.5500088;47.3517715
22178;0.5497876;47.3511377
22179;0.7254039;47.3669756
22180;0.5490552;47.3537049
22181;0.5500468;47.3537024
22182;0.7145634;47.3613223
22183;0.714719;47.3624828
22184;0.751388;47.3972086
22185;0.713849;47.3383325
22186;0.7535702;47.3970106
22187;0.7155799;47.3637239
22188;0.7153959;47.364231
22189;0.6967365;47.359616
22190;0.696743;47.359603
22191;0.6967195;47.3596219
22192;0.6967064;47.359613
22193;0.6837112;47.423807
22194;0.7145323;47.3650967
22195;0.696762;47.3595795
22196;0.7142917;47.3654546
22197;0.6964215;47.3601299
22198;0.7147604;47.3652609
22199;0.6838843;47.4243436
22200;0.7154101;47.3650509
22201;0.7151322;47.3650625
22202;0.7151518;47.3652326
22203;0.7148839;47.3654495
22204;0.7176198;47.3686986
22205;0.6966053;47.3595623
22206;0.6965107;47.3597371
22207;0.6963567;47.3600235
22208;0.7190256;47.3691353
22209;0.7151227;47.3652924
22210;0.7148276;47.3653219
22211;0.6267794;47.3381317
22212;0.6961286;47.3602502
22213;0.6779478;47.4334061
22214;0.6962792;47.3600114
22215;0.7165457;47.3650279
22216;0.7176169;47.3712088
22217;0.6771209;47.4334717
22218;0.6776747;47.4335588
22219;0.677262;47.4336638
22220;0.6748055;47.4327094
22221;0.7038076;47.3346167
22222;0.7043485;47.3346922
22223;0.7154563;47.3656183
22224;0.6890298;47.3860894
22225;0.6546633;47.3521755
22226;0.6868607;47.3956654
22227;0.6664677;47.3901287
22228;0.6944471;47.3275869
22229;0.686932;47.3956804
22230;0.7038041;47.336121
22231;0.7017386;47.3265482
22232;0.7010643;47.336295
22233;0.6999816;47.3362996
22234;0.7034037;47.336292
22235;0.7045429;47.3363706
22236;0.704794;47.3364109
22237;0.6986276;47.3376114
22238;0.6981812;47.3378175
22239;0.6986676;47.3378288
22240;0.6979453;47.3378324
22241;0.7039546;47.3378258
22242;0.699084;47.3378483
22243;0.6979628;47.337838
22244;0.6661924;47.3833131
22245;0.6984003;47.3378524
22246;0.6665016;47.3792149
22247;0.7207738;47.3695287
22248;0.6981105;47.3277962
22249;0.7206754;47.3694683
22250;0.7191361;47.3689771
22251;0.5542611;47.3491916
22252;0.6973844;47.3823792
22253;0.6976356;47.3826937
22254;0.6972834;47.3826323
22255;0.6997747;47.3381647
22256;0.6998124;47.338238
22257;0.6994677;47.3382352
22258;0.6976129;47.3380085
22259;0.6989232;47.3380094
22260;0.6974562;47.3380434
22261;0.7031029;47.3401771
22262;0.7033594;47.3401968
22263;0.6123598;47.3442404
22264;0.7016903;47.3403099
22265;0.7031695;47.3404926
22266;0.702961;47.3405153
22267;0.7027503;47.3405368
22268;0.7042159;47.3651711
22269;0.7042207;47.3652345
22270;0.7042429;47.3656026
22271;0.7040326;47.3655793
22272;0.7044499;47.3655942
22273;0.6983557;47.3280605
22274;0.7178113;47.3708665
22275;0.7194319;47.3685532
22276;0.6712302;47.3807819
22277;0.6712327;47.380832
22278;0.6711521;47.380936
22279;0.6382055;47.3475123
22280;0.7267613;47.367628
22281;0.6393392;47.3477143
22282;0.6363514;47.3479048
22283;0.6360961;47.3479404
22284;0.6377852;47.3480231
22285;0.7039203;47.3220835
22286;0.6374496;47.3481355
22287;0.6385415;47.3482056
22288;0.6959397;47.3551835
22289;0.6955389;47.3555803
22290;0.6376582;47.3481901
22291;0.6361078;47.3482797
22292;0.6388403;47.3483131
22293;0.6995896;47.3382433
22294;0.6995024;47.3382633
22295;0.7016005;47.3383458
22296;0.6989107;47.3383641
22297;0.6944094;47.3276743
22298;0.6992677;47.3383697
22299;0.6991651;47.3383842
22300;0.7008465;47.3383861
22301;0.6991336;47.3383887
22302;0.5607265;47.400635
22303;0.6373748;47.3485483
22304;0.6717518;47.3813641
22305;0.6976423;47.3386447
22306;0.6357978;47.349035
22307;0.7023867;47.3386566
22308;0.6352585;47.3491169
22309;0.6978442;47.3386563
22310;0.7019361;47.3386637
22311;0.7041912;47.3386704
22312;0.7030246;47.3386717
22313;0.6377378;47.3496763
22314;0.6378427;47.3496892
22315;0.6387075;47.3497249
22316;0.639148;47.3497421
22317;0.7039213;47.3388618
22318;0.704264;47.3388197
22319;0.6387134;47.3499849
22320;0.7038699;47.3388827
22321;0.6976278;47.3388329
22322;0.6392155;47.3500473
22323;0.6351242;47.3500558
22324;0.7039314;47.3219603
22325;0.7017949;47.3388466
22326;0.7038301;47.338898
22327;0.7030825;47.3391984
22328;0.7032192;47.3392192
22329;0.7030487;47.3392801
22330;0.7042882;47.3240326
22331;0.7250108;47.3675557
22332;0.7028373;47.3393075
22333;0.7026153;47.3393363
22334;0.7023845;47.3393664
22335;0.7021622;47.3393955
22336;0.7039318;47.3435559
22337;0.7039242;47.3437049
22338;0.7039292;47.3438698
22339;0.7071042;47.3438634
22340;0.7039089;47.3440154
22341;0.70587;47.3443467
22342;0.7068141;47.3449921
22343;0.7061226;47.3440834
22344;0.7058861;47.3442998
22345;0.7252751;47.3673302
22346;0.6191587;47.4446772
22347;0.5696158;47.442653
22348;0.6827689;47.3803883
22349;0.7014044;47.3383907
22350;0.7000364;47.3383929
22351;0.6986838;47.3384166
22352;0.7010015;47.3384228
22353;0.6989303;47.3384275
22354;0.7015658;47.3385513
22355;0.6984332;47.3385644
22356;0.6979463;47.3385872
22357;0.698131;47.3385889
22358;0.7017067;47.3385955
22359;0.7026178;47.3386071
22360;0.7043312;47.33866
22361;0.7042921;47.3386855
22362;0.6977457;47.3664786
22363;0.7021445;47.3387085
22364;0.7032262;47.338717
22365;0.7042805;47.3387385
22366;0.6982736;47.3387387
22367;0.7017721;47.3387252
22368;0.697768;47.3387221
22369;0.7023246;47.3388685
22370;0.7025222;47.3388981
22371;0.7042122;47.3389041
22372;0.7027434;47.3389311
22373;0.7029408;47.3389604
22374;0.7044067;47.3389616
22375;0.703144;47.3389924
22376;0.7033579;47.3390244
22377;0.6802364;47.3891633
22378;0.6801763;47.3893614
22379;0.6800214;47.3897941
22380;0.6799574;47.3899309
22381;0.703139;47.3394178
22382;0.7029237;47.3394438
22383;0.6801819;47.3895892
22384;0.6800997;47.3895754
22385;0.7030294;47.3398722
22386;0.7032539;47.3398504
22387;0.7057058;47.3443723
22388;0.7034394;47.3398324
22389;0.6804205;47.389627
22390;0.7027226;47.3394682
22391;0.6806423;47.3896622
22392;0.7028263;47.3398919
22393;0.6802095;47.3892489
22394;0.7037198;47.3446741
22395;0.7037596;47.3445331
22396;0.7071551;47.3450587
22397;0.7040258;47.32295
22398;0.6807177;47.3896201
22399;0.7006923;47.3494801
22400;0.6807341;47.3896233
22401;0.6807946;47.3896349
22402;0.6807276;47.3895967
22403;0.6751227;47.4200409
22404;0.6808041;47.3896115
22405;0.6808199;47.3895721
22406;0.6806915;47.390008
22407;0.6806172;47.3899952
22408;0.7061705;47.396969
22409;0.706181;47.3970475
22410;0.6411187;47.4351722
22411;0.6417725;47.4351256
22412;0.6825913;47.4215442
22413;0.682561;47.421686
22414;0.705929;47.3748611
22415;0.7074436;47.3751112
22416;0.7074365;47.3751227
22417;0.7101443;47.3757925
22418;0.7101295;47.3758132
22419;0.710448;47.3758453
22420;0.697544;47.391443
22421;0.6976863;47.3914632
22422;0.6974935;47.3915522
22423;0.6961124;47.4032333
22424;0.6957208;47.403256
22425;0.697639;47.3915737
22426;0.7039486;47.3215116
22427;0.6956423;47.4032615
22428;0.6956846;47.4031698
22429;0.6956866;47.403102
22430;0.6956932;47.4030402
22431;0.6956962;47.4030138
22432;0.6951722;47.4031925
22433;0.699204;47.3918286
22434;0.710808;47.3761934
22435;0.6952152;47.4029925
22436;0.6940806;47.4033572
22437;0.711064;47.3762669
22438;0.7107894;47.3762211
22439;0.6945809;47.4031939
22440;0.6926356;47.4029007
22441;0.7112459;47.3763225
22442;0.7108041;47.3762748
22443;0.6927656;47.4025614
22444;0.7108193;47.3762459
22445;0.711005;47.376329
22446;0.6005325;47.3144741
22447;0.7007832;47.3423747
22448;0.6980991;47.327742
22449;0.7041068;47.3233281
22450;0.6959149;47.4188146
22451;0.6989499;47.4189085
22452;0.6991406;47.4200953
22453;0.6990252;47.4211425
22454;0.6791809;47.3813792
22455;0.6810231;47.3814939
22456;0.6832519;47.3821123
22457;0.6821936;47.3821533
22458;0.6791624;47.3825323
22459;0.6800489;47.3827513
22460;0.62583;47.3981173
22461;0.6586204;47.4027584
22462;0.6590115;47.4026046
22463;0.6590311;47.4027626
22464;0.6587114;47.4027369
22465;0.7354089;47.3675222
22466;0.6590453;47.4028097
22467;0.6578907;47.4029033
22468;0.5756738;47.4069723
22469;0.5761094;47.4073127
22470;0.7349031;47.3651312
22471;0.5758078;47.4070213
22472;0.7348552;47.3652665
22473;0.6503096;47.3959199
22474;0.5762508;47.4068117
22475;0.6499033;47.396963
22476;0.5758435;47.4069008
22477;0.6487325;47.3968332
22478;0.6578601;47.402937
22479;0.6582904;47.402749
22480;0.6584942;47.4023658
22481;0.6590581;47.402365
22482;0.6740227;47.3804698
22483;0.6737511;47.380468
22484;0.5150142;47.3692653
22485;0.7466025;47.332453
22486;0.5152447;47.3696511
22487;0.6990537;47.4560665
22488;0.6992943;47.456074
22489;0.5156099;47.3694024
22490;0.7043781;47.4588605
22491;0.7057154;47.4585926
22492;0.5161025;47.3689994
22493;0.5114628;47.3718984
22494;0.6694576;47.3512397
22495;0.6694736;47.3512181
22496;0.6696311;47.3512211
22497;0.6696789;47.351222
22498;0.6696845;47.3511389
22499;0.6681208;47.3510774
22500;0.6663011;47.3510308
22501;0.6895963;47.3957737
22502;0.6927229;47.3952334
22503;0.6931531;47.3953234
22504;0.693587;47.3956977
22505;0.6937945;47.3888804
22506;0.6938511;47.3889027
22507;0.693918;47.3889367
22508;0.6939889;47.3889886
22509;0.6948615;47.389052
22510;0.6935105;47.3891428
22511;0.6946543;47.3891413
22512;0.6940049;47.3891187
22513;0.6939472;47.3892503
22514;0.6940279;47.3892887
22515;0.694073;47.3893123
22516;0.6941461;47.3893445
22517;0.6942014;47.3893761
22518;0.6439965;47.3756825
22519;0.6441754;47.3778755
22520;0.6426731;47.3825319
22521;0.6889313;47.3896716
22522;0.6890368;47.3896827
22523;0.689095;47.3896905
22524;0.6928256;47.3897495
22525;0.667752;47.3900418
22526;0.6935011;47.3900272
22527;0.6933954;47.3900205
22528;0.6941441;47.3901965
22529;0.6888381;47.3901874
22530;0.6888879;47.3901925
22531;0.6942383;47.3902416
22532;0.6940696;47.3902665
22533;0.6941583;47.3903082
22534;0.6922479;47.3905037
22535;0.6923017;47.3905739
22536;0.6933155;47.3907143
22537;0.6933087;47.3908496
22538;0.6933022;47.390978
22539;0.6929827;47.3909824
22540;0.7425479;47.358854
22541;0.6932992;47.391038
22542;0.7426332;47.3588249
