idcar_200m;i_est_200;lcog_geo;noeud_delegue;lon_mid;lat_mid;ind;men;men_pauv;men_1ind;men_5ind;men_prop;men_fmp;ind_snv;men_surf;men_coll;men_mais;log_av45;log_45_70;log_70_90;log_ap90;log_inc;log_soc;ind_0_3;ind_4_5;ind_6_10;ind_11_17;ind_18_24;ind_25_39;ind_40_54;ind_55_64;ind_65_79;ind_80p;ind_inc
CRS3035RES200mN2744000E3616800;0;37214;20856;0.64903283;47.40957;50;24;0;7;1;24;0;1548682.4;2772;0;24;0;0;24;0;0;0;0;1;1;3;1;4;4;3;27;6;0
CRS3035RES200mN2744000E3617000;0;37214;39974;0.65166414;47.409798;37;13;0;1;2;11;0;1183259.7;2081;0;13;0;0;2;11;0;0;0;0;2;5;2;3;11;5;6;3;0
CRS3035RES200mN2744000E3617200;1;37214;-1;0.65429544;47.410023;28;8.4;0;0.9;1.5;5.6;0.6;1018486.9;1264.1;0.6;7.8;0.9;0;2.8;4.5;0.2;0;1.7;1.3;2.2;3.2;3;2.2;6.9;3.9;3.2;0.4;0
CRS3035RES200mN2744000E3617400;1;37214;21523;0.6569268;47.410248;12;3.6;0;0.4;0.6;2.4;0.3;436494.4;541.8;0.3;3.3;0.4;0;1.2;1.9;0.1;0;0.7;0.5;0.9;1.4;1.3;0.9;3;1.7;1.4;0.2;0
CRS3035RES200mN2744000E3617600;0;37214;9367;0.6595582;47.410477;68.5;29;1;6;0;27;3;2165984.3;3522;0;29;4;10;7;8;0;0;1;0;3;5.5;9;6;14;12;13;5;0
CRS3035RES200mN2744000E3617800;0;37214;16535;0.66218954;47.4107;121.5;56;1;20;1;44;2;3738535;4790;10;46;0;40;14;2;0;0;3;2;9;7.5;8;23;19;10;21;19;0
CRS3035RES200mN2744000E3618200;0;37214;997;0.6674524;47.411156;103;65;9;39;1;46;5;2560605.2;4917;47;18;0;19;45;1;0;0;1;0;1.5;5;9.5;8;20;11;28;19;0
CRS3035RES200mN2744000E3618400;0;37214;32935;0.6700838;47.41138;72.5;35;1;10;1;34;2;2164979.3;3171;0;35;15;1;19;0;0;0;0;0.5;1.5;4.5;6;4;13;11;16;16;0
CRS3035RES200mN2744000E3618600;0;37214;32960;0.6727153;47.41161;179;91;11;45;4;42;10;4623426.8;6941;52;39;13;15;26;37;0;8;5;7;8;14;20;39;29;18;28;11;0
CRS3035RES200mN2744000E3618800;0;37214;43601;0.6753468;47.411835;178;93;6;41;3;65;12;4714578.7;6936;60;33;31;26;32;4;0;0;7;2;10.5;12.5;15;38;37;21;21;14;0
CRS3035RES200mN2744000E3619000;0;3726137214;29517;0.6779783;47.41206;149.5;64;3;16;4;56;8;4377787.1;6110;4;60;27;15;20;2;0;1;6;4;8;10.5;13;24;26;27;29;2;0
CRS3035RES200mN2744000E3619200;0;37261;38185;0.6806098;47.41229;115;48;2;12;2;40;4;3557500.9;5341;4;44;29;10;5;4;0;0;6;4;3;6;16;16;22;21;17;4;0
CRS3035RES200mN2744000E3619400;0;37261;26389;0.68324137;47.412514;271;178;20;114;2;63;15;5963114.8;11459;172;6;4;98;0;76;0;39;8;2;8.5;12.5;26;69;50;23;37;35;0
CRS3035RES200mN2744000E3619600;0;37261;26365;0.685873;47.41274;436;243;52;129;9;29;37;8735232.7;15527;223;20;29;97;4;113;0;97;14;9.5;21;36.5;50;108;82;47;45;23;0
CRS3035RES200mN2744000E3619800;0;37261;37448;0.6885046;47.412968;141;59;17;24;4;8;16;2760077.4;4216;49;10;6;49;1;3;0;47;6;5.5;16;17.5;10;29;21;17;11;8;0
CRS3035RES200mN2744000E3620000;0;37261;10069;0.6911362;47.413193;438.5;178;60;68;21;35;41;7179149.5;14361;147;31;10;137;8;23;0;134;35;19;34;55.5;39;79;72;42;45;17;1
CRS3035RES200mN2744000E3620200;0;37261;2457;0.6937678;47.413418;384;164;59;66;14;11;42;6026931.7;11379;137;27;4;136;6;18;0;146;33.5;14;29.5;39;42;79;67;31;33;12;4
CRS3035RES200mN2744000E3620400;0;37261;5525;0.69639945;47.413643;426.5;255;37;140;3;135;42;8801135.8;16081;235;20;7;199;7;36;6;14;14;4.5;19;32;51;96;79;39;54;38;0
CRS3035RES200mN2744000E3620600;0;37261;41495;0.6990311;47.413868;83;37;0;14;4;33;3;2419823.5;4006;3;34;4;13;20;0;0;0;6;2;8;5;4;10;10;5;19;14;0
CRS3035RES200mN2744000E3620800;0;37261;27580;0.70166284;47.414093;207.5;138;13;85;0;53;13;4740033.6;8017;115;23;2;28;8;99;1;0;6;1;4.5;6;35;73;32;14;22;14;0
CRS3035RES200mN2744000E3621000;0;37261;14062;0.70429456;47.41432;110.5;62;4;32;0;36;1;2906490.6;4438;28;34;2;0;24;36;0;0;2;0.5;2;4;12;23;22;22;20;3;0
CRS3035RES200mN2744000E3621200;0;37261;10789;0.7069263;47.414547;152;65;1;10;1;58;3;4214605.1;5974;1;64;0;1;51;13;0;0;8;0;7;8;11;15;31;22;39;11;0
CRS3035RES200mN2744000E3621400;0;37261;10782;0.709558;47.414772;209;104;7;39;3;31;9;5150540.9;7564;64;40;1;5;10;88;0;0;14;1.5;7.5;14;29;67;35;18;18;4;1
CRS3035RES200mN2744000E3621600;0;37261;33539;0.7121898;47.414997;201.5;109;10;56;1;42;10;5081609.4;7098;62;47;2;2;11;94;0;0;15;8;13.5;4;24;71;33;16;15;2;0
CRS3035RES200mN2744000E3621800;1;37261;40231;0.71482164;47.415222;11;5.8;0.2;1.6;0.2;4.7;0.4;266713.1;659.3;1.1;4.7;0.7;0;4;1.1;0;0;0;0;0;0.2;0.7;0.7;1.8;0.7;4.7;2.2;0
CRS3035RES200mN2744000E3622000;0;;28379;0.7174534;47.415447
CRS3035RES200mN2744000E3622800;1;37261;-1;0.7279809;47.416348;3;1;0.2;0.2;0.2;0.7;0;76088.9;99.7;0.1;0.9;0.6;0.2;0.1;0.1;0;0;0.1;0.2;0.2;0.2;0.2;0.6;0.7;0.2;0.4;0.2;0
CRS3035RES200mN2744000E3623000;0;;36363;0.7306129;47.416573
CRS3035RES200mN2744000E3623200;0;;7272;0.7332448;47.416798
CRS3035RES200mN2744000E3623400;0;;9096;0.73587674;47.417023
CRS3035RES200mN2744000E3623600;0;37203;41905;0.73850876;47.417248;29;12;2;4;0;12;1;730588.9;1494;0;12;0;0;3;9;0;0;0;1;2;6;1;4;7;4;4;0;0
CRS3035RES200mN2744000E3623800;1;37203;41906;0.7411407;47.417473;27;10.2;1.2;0.4;0.4;9.8;0.8;778682.6;1155.3;0.4;9.8;0.4;0.4;5.3;4.1;0;0;0;0.8;0.8;4.1;1.2;2.5;8.2;7.4;2;0;0
CRS3035RES200mN2744000E3624000;1;37203;32640;0.7437728;47.417698;9;3.8;0.3;1.1;0.3;3;0.2;265633;494.7;0;3.8;0.8;0.2;1.3;1.5;0;0.4;0.3;0.1;0.3;0.9;1;0.7;1.8;1.4;1.8;0.7;0
CRS3035RES200mN2744000E3624200;1;37203;32650;0.7464048;47.417923;5;2.1;0.2;0.6;0.1;1.7;0.1;147573.9;274.8;0;2.1;0.4;0.2;0.7;0.8;0;0.2;0.1;0;0.2;0.5;0.6;0.4;1;0.8;1;0.4;0
CRS3035RES200mN2744000E3624400;1;37203;4562;0.7490369;47.418144;22;9.4;0.8;2.6;0.7;7.4;0.5;649325;1209.2;0;9.4;2;0.7;3.1;3.6;0;1;0.7;0.2;0.8;2.1;2.5;1.8;4.4;3.4;4.3;1.8;0
CRS3035RES200mN2744000E3624600;0;37203;26346;0.751669;47.41837;40;18;0;7;2;17;0;1256939.4;2182;0;18;13;2;2;1;0;0;2;0;1;0;5;9;3;8;6;6;0
CRS3035RES200mN2744000E3624800;1;37203;11950;0.7543011;47.418594;18;7.7;0.7;2.1;0.5;6;0.4;531265.9;989.3;0;7.7;1.6;0.5;2.6;3;0;0.8;0.5;0.1;0.7;1.8;2;1.5;3.6;2.8;3.5;1.5;0
CRS3035RES200mN2744000E3625000;0;37203;3348;0.7569332;47.41882;41;23;4;12;1;19;0;1075866.3;1654;1;22;19;2;1;1;0;0;1;2;1;1;1;9;6;10;2;8;0
CRS3035RES200mN2744000E3625200;0;37203;10339;0.75956535;47.419044;49;21;2;4;0;18;2;1511697.8;2282;0;21;7;1;5;8;0;0;0;1;1;6;2;6;13;12;8;0;0
CRS3035RES200mN2744000E3625400;0;37203;10456;0.76219755;47.41927;24;11;0;2;0;11;1;766916;1636;0;11;0;2;1;8;0;0;0;0;0;2;3;0;5;3;10;1;0
CRS3035RES200mN2744000E3625600;1;37203;29683;0.76482975;47.41949;4;1.4;0.1;0.1;0.1;1.4;0.1;119772.2;190.2;0;1.4;0.2;0.3;0.1;0.8;0;0;0.2;0.1;0.3;0.1;0.7;0.6;0.4;1;0.4;0.2;0
CRS3035RES200mN2744000E3625800;0;;8586;0.76746196;47.419716
CRS3035RES200mN2744000E3626000;0;;21476;0.7700942;47.41994
CRS3035RES200mN2744000E3626400;0;;39057;0.77535874;47.420387
CRS3035RES200mN2744000E3627000;0;37281;16252;0.78325564;47.42106;51.5;20;0;6;3;17;0;1581210.8;2147;0;20;8;1;4;7;0;0;3;2;7;2.5;3;6;7;10;8;3;0
CRS3035RES200mN2744000E3627200;0;37281;-1;0.785888;47.421284;34;12;0;1;0;12;2;959193.9;1443;0;12;1;0;2;9;0;0;1;0;1;4;7;1;9;6;5;0;0
CRS3035RES200mN2744000E3628000;0;37281;-1;0.79641765;47.422176;29;14;1;4;0;13;3;748000.8;1546;1;13;2;2;9;1;0;0;1;2;1;1;1;6;2;0;12;3;0
CRS3035RES200mN2744000E3628200;0;37281;-1;0.7990501;47.4224;51.5;22;3;5;0;19;3;1260598;2131;0;22;5;5;7;5;0;0;3;4;2;0.5;3;9;4;14;9;3;0
CRS3035RES200mN2744000E3629000;1;37281;-1;0.80958015;47.423294;2;0.7;0;0.1;0.1;0.6;0;48069;67.4;0;0.7;0.1;0.1;0.3;0.2;0;0;0.1;0;0.1;0.2;0.3;0.2;0.6;0.2;0.2;0.1;0
CRS3035RES200mN2744000E3629200;1;37281;-1;0.8122127;47.423515;14.5;5;0;0.6;0.9;4.7;0;348500.5;488.6;0;5;0.9;0.6;1.9;1.6;0;0;0.6;0;0.8;1.2;2.5;1.2;4.1;1.9;1.6;0.6;0
CRS3035RES200mN2744200E3601200;1;37150;-1;0.44352552;47.39346;2;1.1;0.1;0.5;0.1;0.7;0.2;61579.6;129.9;0;1.1;0.9;0.1;0;0.1;0;0;0;0.1;0.1;0.2;0;0;0.5;0.6;0.3;0.2;0
CRS3035RES200mN2744200E3602400;1;37150;-1;0.4593043;47.39485;13;4.1;0.3;0.3;0.5;4.1;0;311885.8;435.6;0;4.1;0.4;0.2;0.5;3;0;0;0.6;0.7;1.2;1.6;1.2;2.4;3.1;1;0.8;0.4;0
CRS3035RES200mN2744200E3602600;1;37150;-1;0.46193418;47.39508;20;6.3;0.4;0.4;0.8;6.3;0;479824.3;670.1;0;6.3;0.6;0.2;0.8;4.7;0;0;1;1;1.8;2.4;1.8;3.7;4.9;1.6;1.2;0.6;0
CRS3035RES200mN2744200E3602800;1;37150;-1;0.46456409;47.395313;28;8.8;0.6;0.6;1.1;8.8;0;671754;938.1;0;8.8;0.9;0.3;1.1;6.5;0;0;1.4;1.4;2.5;3.4;2.5;5.1;6.8;2.3;1.7;0.9;0
CRS3035RES200mN2744200E3603000;1;37150;-1;0.467194;47.395546;14;6.1;1.5;1.5;0;4.9;1.1;324018.2;625.1;0;6.1;4.2;0.4;0.4;1.1;0;0;1.5;0;0;0.7;1.9;2.3;4.2;0.8;2.6;0;0
CRS3035RES200mN2744200E3603800;0;;421;0.47771385;47.39647
CRS3035RES200mN2744200E3605000;0;;1546;0.4934943;47.397854
CRS3035RES200mN2744200E3605200;0;;15357;0.49612448;47.398087
CRS3035RES200mN2744200E3606400;0;;27167;0.5119058;47.399467
CRS3035RES200mN2744200E3607200;1;3721737139;40592;0.52242714;47.400387;7;2.8;0.1;0.6;0.3;2.6;0.2;194577.8;346;0;2.8;1.5;0.5;0.4;0.4;0;0;0.1;0.2;0.3;0.6;0.7;0.6;1.7;1.3;1.3;0.2;0
CRS3035RES200mN2744200E3607400;1;3721737139;28881;0.5250575;47.400616;8;3.2;0.1;0.7;0.4;3;0.2;222374.7;395.5;0;3.2;1.6;0.6;0.5;0.5;0;0;0.1;0.3;0.4;0.7;0.8;0.7;1.9;1.4;1.4;0.3;0
CRS3035RES200mN2744200E3607600;1;37139;19287;0.5276879;47.40085;10;4;0.1;0.9;0.4;3.7;0.3;277968.3;494.3;0;4;2.1;0.7;0.6;0.6;0;0;0.2;0.3;0.4;0.9;1;0.9;2.4;1.8;1.8;0.3;0
CRS3035RES200mN2744200E3607800;0;;19295;0.5303183;47.401077
CRS3035RES200mN2744200E3608400;0;;7847;0.53820974;47.401768
CRS3035RES200mN2744200E3608600;0;;7853;0.5408402;47.401997
CRS3035RES200mN2744200E3608800;1;37139;41448;0.54347074;47.402225;1;0.3;0;0;0;0.3;0;28295.4;36.7;0;0.3;0.2;0;0;0.1;0;0;0;0.1;0.2;0.1;0;0.1;0.2;0.1;0.1;0.1;0
CRS3035RES200mN2744200E3609000;1;37139;39290;0.54610133;47.402454;6;2.2;0;0.3;0.2;2.1;0.1;149869.3;257.2;0;2.2;0.5;0.1;0.8;0.8;0;0;0.2;0.1;0.3;0.7;0.4;0.8;1.3;0.9;1.1;0.2;0
CRS3035RES200mN2744200E3609400;1;37139;39234;0.55136245;47.402912;6;2.2;0;0.3;0.2;2.1;0.1;149869.3;257.2;0;2.2;0.5;0.1;0.8;0.8;0;0;0.2;0.1;0.3;0.7;0.4;0.8;1.3;0.9;1.1;0.2;0
CRS3035RES200mN2744200E3609600;1;37139;37002;0.5539931;47.40314;6;2.2;0;0.3;0.2;2.1;0.1;149869.3;257.2;0;2.2;0.5;0.1;0.8;0.8;0;0;0.2;0.1;0.3;0.7;0.4;0.8;1.3;0.9;1.1;0.2;0
CRS3035RES200mN2744200E3609800;1;37139;29253;0.5566237;47.403374;11;4;0.1;0.6;0.5;3.9;0.3;274760.4;471.5;0;4;0.8;0.1;1.5;1.6;0;0;0.4;0.3;0.5;1.2;0.7;1.5;2.4;1.6;2;0.4;0
CRS3035RES200mN2744200E3610000;0;;29247;0.5592544;47.403603
CRS3035RES200mN2744200E3610200;1;37139;24893;0.56188506;47.40383;5;2;0.1;0.6;0.3;1.6;0.1;157189.4;292.7;0;2;1.4;0.1;0.1;0.4;0;0;0.1;0;0.6;0.4;0.5;0.5;1.1;0.7;0.9;0.2;0
CRS3035RES200mN2744200E3610400;1;37139;24900;0.56451577;47.40406;5;2;0.1;0.6;0.3;1.6;0.1;157189.4;292.7;0;2;1.4;0.1;0.1;0.4;0;0;0.1;0;0.6;0.4;0.5;0.5;1.1;0.7;0.9;0.2;0
CRS3035RES200mN2744200E3610600;0;;39282;0.5671465;47.40429
CRS3035RES200mN2744200E3611200;1;37139;13370;0.57503873;47.404976;2;1;0;0.4;0;0.8;0.1;62793.3;110.4;0;1;0.3;0.1;0.5;0.1;0;0;0;0;0.1;0.1;0.1;0.1;0.4;0.2;0.9;0.1;0
CRS3035RES200mN2744200E3611400;1;3710937139;31784;0.57766956;47.405205;1;0.5;0;0.2;0;0.4;0;31396.6;55.2;0;0.5;0.2;0.1;0.2;0;0;0;0;0;0.1;0;0.1;0;0.2;0.1;0.4;0.1;0
CRS3035RES200mN2744200E3611600;1;37109;-1;0.5803004;47.40543;6;3;0;1.1;0;2.3;0.2;188379.8;331.1;0;3;1.1;0.3;1.4;0.2;0;0;0;0;0.3;0.2;0.4;0.2;1.2;0.7;2.6;0.4;0
CRS3035RES200mN2744200E3611800;0;37109;15124;0.5829312;47.40566;25;11;0;4;0;11;0;714864.2;1261;0;11;0;0;9;2;0;0;2;0;3;2;0;3;5;0;9;1;0
CRS3035RES200mN2744200E3612200;1;37109;9760;0.588193;47.406116;8;3.1;0.4;0.5;0.1;2.7;0.5;233467.2;379.8;0;3.1;1.1;0.6;0.2;1.2;0;0;0.2;0.1;0.5;0.9;0.7;0.6;2.4;0.9;1;0.7;0
CRS3035RES200mN2744200E3612400;0;37109;9793;0.5908239;47.406345;38;17;0;4;0;15;0;1043881;1931;0;17;2;1;10;4;0;0;1;1;2;2;2;4;6;4;13;3;0
CRS3035RES200mN2744200E3612600;0;37109;2434;0.59345484;47.406574;105.5;42;0;5;1;36;6;3238898.5;4790;0;42;1;0;29;12;0;0;2.5;0;3.5;6.5;10;14;15;24;26;4;0
CRS3035RES200mN2744200E3612800;0;37109;42267;0.5960858;47.406803;95;41;1;10;1;29;7;2227611.9;3743;9;32;4;5;19;13;0;0;5;1;3;10.5;7.5;14;21;9;13;10;1
CRS3035RES200mN2744200E3613000;0;37109;21695;0.59871674;47.40703;76;30;1;9;2;23;3;2054118.3;3056;0;30;0;3;9;18;0;0;6;2;6;7;4;20;10;6;9;6;0
CRS3035RES200mN2744200E3613200;0;37109;42103;0.60134774;47.407257;84;33;3;8;5;29;5;2672045.2;3986;0;33;1;0;9;23;0;0;0;1;2;7;15;10;15;22;7;4;1
CRS3035RES200mN2744200E3613400;0;37109;652;0.60397875;47.407486;56.5;23;2;5;2;23;0;1777172.1;2772;0;23;5;3;14;1;0;0;1;0;2;2;5.5;6;9;10;19;2;0
CRS3035RES200mN2744200E3613600;0;37109;16823;0.60660976;47.407715;116;46;3;10;4;20;12;2688540.5;4421;26;20;0;0;8;38;0;26;6;1;11;17;9;16;25;13;12;6;0
CRS3035RES200mN2744200E3613800;0;37109;88;0.60924083;47.407944;98;34;0;3;3;28;3;3105913.9;3945;0;34;0;0;1;33;0;0;1;2;5;10;15;8;32;17;8;0;0
CRS3035RES200mN2744200E3614000;0;37109;11393;0.6118719;47.40817;102;32;0;4;3;27;2;2986757.8;3822;0;32;0;0;0;32;0;0;1;1;10;25;7;4;42;5;7;0;0
CRS3035RES200mN2744200E3614200;1;37109;-1;0.614503;47.408398;4;1.8;0.1;0.6;0;1.4;0;107761.8;197.3;0;1.8;0.1;0.2;0.4;1;0.1;0;0.1;0;0.1;0.2;0.5;0.5;0.9;0.7;0.6;0.4;0
CRS3035RES200mN2744200E3614400;1;37109;6982;0.6171341;47.408627;1;0.4;0;0.1;0;0.4;0;26940.5;49.3;0;0.4;0;0.1;0.1;0.2;0;0;0;0;0;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0
CRS3035RES200mN2744200E3614600;1;37109;-1;0.6197653;47.40885;1;0.4;0;0.1;0;0.4;0;26940.5;49.3;0;0.4;0;0.1;0.1;0.2;0;0;0;0;0;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0
CRS3035RES200mN2744200E3614800;1;37109;6063;0.6223964;47.40908;4;1.8;0.1;0.6;0;1.4;0;107761.8;197.3;0;1.8;0.1;0.2;0.4;1;0.1;0;0.1;0;0.1;0.2;0.5;0.5;0.9;0.7;0.6;0.4;0
CRS3035RES200mN2744200E3615000;0;;2623;0.6250276;47.40931
CRS3035RES200mN2744200E3615200;1;37109;31979;0.6276588;47.409534;5;1.9;0.1;0.4;0.1;1.8;0;172096.9;273.1;0;1.9;1;0.2;0.2;0.5;0;0;0.2;0.1;0.3;0.3;0.4;0.5;0.9;0.8;1;0.5;0
CRS3035RES200mN2744200E3615400;1;37109;-1;0.63029003;47.409763;2;0.8;0;0.1;0;0.7;0;68838.7;109.2;0;0.8;0.4;0.1;0.1;0.2;0;0;0.1;0;0.1;0.1;0.2;0.2;0.4;0.3;0.4;0.2;0
CRS3035RES200mN2744200E3615600;1;37109;-1;0.6329213;47.409992;16;6.2;0.2;1.2;0.3;5.7;0.1;550710;873.9;0;6.2;3.1;0.8;0.8;1.5;0;0;0.7;0.4;1;1.1;1.3;1.7;2.9;2.4;3;1.5;0
CRS3035RES200mN2744200E3615800;0;;29089;0.6355525;47.410217
CRS3035RES200mN2744200E3616000;1;3721437109;-1;0.63818383;47.410446;1;0.5;0;0.2;0;0.4;0;32543.6;60.8;0;0.5;0.1;0;0.2;0.2;0;0;0;0;0;0.1;0.1;0;0.2;0.2;0.3;0.1;0
CRS3035RES200mN2744200E3616200;1;37214;29102;0.64081514;47.41067;5;2.3;0.2;0.9;0.2;2.1;0;162717.9;304.2;0;2.3;0.7;0;0.8;0.8;0;0;0;0.1;0.1;0.4;0.5;0.2;0.9;0.9;1.6;0.3;0
CRS3035RES200mN2744200E3616400;0;37214;16238;0.64344645;47.4109;48.5;19;0;5;1;17;0;1528480.1;2184;0;19;9;0;9;1;0;0;0;3;7;2.5;3;3;12;6;10;2;0
CRS3035RES200mN2744200E3616600;0;37214;19047;0.6460778;47.411125;83;37;1;12;2;35;1;2387174.4;3050;1;36;2;1;34;0;0;0;0;1;7;6;5;8;13;11;23;9;0
CRS3035RES200mN2744200E3616800;0;37214;18978;0.6487092;47.411354;106;42;1;10;4;39;2;3122755.3;4397;0;42;0;0;42;0;0;0;1;0;5;10;14;13;15;18;26;4;0
CRS3035RES200mN2744200E3617000;0;37214;31282;0.65134054;47.41158;56;22;0;2;1;20;3;1864401.7;3918;0;22;0;0;5;17;0;0;1;0;3;4;5;6;9;7;19;2;0
CRS3035RES200mN2744200E3617200;1;37214;29036;0.65397197;47.411808;30;9;0;0.9;1.6;6;0.7;1091235.9;1354.4;0.7;8.3;0.9;0;3;4.9;0.2;0;1.8;1.4;2.3;3.5;3.2;2.3;7.4;4.1;3.5;0.5;0
CRS3035RES200mN2744200E3617400;0;37214;32017;0.6566034;47.412033;30;11;0;1;2;10;1;1118878.1;2103;0;11;6;0;4;1;0;0;0;0;2;6;1;1;6;5;9;0;0
CRS3035RES200mN2744200E3617600;0;37214;37375;0.6592348;47.412262;63.5;26;3;7;2;25;2;1577522.8;2676;0;26;6;18;2;0;0;0;0;1;0;9.5;7;4;12;10;14;6;0
CRS3035RES200mN2744200E3617800;0;37214;36273;0.6618663;47.412487;70;24;0;4;3;23;2;2396175.4;3450;0;24;0;2;16;6;0;0;0;0;3;9;9;6;16;12;9;6;0
CRS3035RES200mN2744200E3618000;0;;6537;0.6644978;47.412712
CRS3035RES200mN2744200E3618200;0;37214;37670;0.66712934;47.41294;70;32;2;10;0;28;5;1929646.7;3540;0;32;6;26;0;0;0;0;0;0;5;5;8;2;16;18;14;2;0
CRS3035RES200mN2744200E3618400;0;37214;1423;0.6697609;47.413166;168.5;78;7;27;3;53;13;4328244.3;6622;40;38;27;48;2;1;0;0;2;5;9;13.5;21;41;35;13;22;7;0
CRS3035RES200mN2744200E3618600;0;37214;26267;0.6723924;47.41339;162.5;98;9;47;0;44;7;4448388.1;7232;81;17;12;7;17;61;1;0;1;0.5;5;5;16;36;21;23;41;14;0
CRS3035RES200mN2744200E3618800;0;37214;912;0.675024;47.41362;87.5;35;0;7;2;31;2;2757382.5;4840;0;35;8;1;20;6;0;0;2;1;4;9.5;9;8;17;15;18;4;0
CRS3035RES200mN2744200E3619000;0;3721437261;28108;0.6776556;47.413845;104;36;0;4;4;31;1;3150936.2;3494;0;36;2;3;18;13;0;0;6;2;4;7;12;18;17;22;13;3;0
CRS3035RES200mN2744200E3619200;0;37261;38192;0.68028724;47.41407;387.5;233;19;131;6;78;24;9055098.7;14162;177;56;35;7;3;188;0;18;14.5;6;11.5;21.5;37;121;70;41;50;15;0
CRS3035RES200mN2744200E3619400;0;37261;9604;0.68291885;47.4143;175.5;116;15;70;1;37;16;3737556.1;6910;113;3;4;1;0;111;0;35;7;1.5;4;8.5;23.5;41;44;22;17;7;0
CRS3035RES200mN2744200E3619600;0;37261;40764;0.6855505;47.414524;291.5;146;52;69;8;12;23;4639048.2;9469;134;12;4;139;1;2;0;134;14;9;19.5;21.5;16.5;57;59;38;44;12;1
CRS3035RES200mN2744200E3619800;0;37261;13775;0.6881822;47.41475;102;48;10;18;1;18;7;2348738.1;3509;30;18;12;28;0;8;0;24;6;0;9;8;11;14;22;24;4;4;0
CRS3035RES200mN2744200E3620000;0;37261;32240;0.6908139;47.414974;219;91;15;32;9;31;17;4597903.5;7268;57;34;6;18;5;62;0;55;11;6;19;20.5;27.5;44;45;24;13;8;1
CRS3035RES200mN2744200E3620200;0;37261;41501;0.6934456;47.415203;310.5;160;10;69;7;104;23;7153546.3;11444;87;73;3;127;5;25;0;0;15.5;5;20;25;17;61;58;38;34;37;0
CRS3035RES200mN2744200E3620400;0;37261;33224;0.69607735;47.41543;87.5;42;2;13;1;37;3;2550536.3;3768;0;42;7;26;5;4;0;0;1;1;1;5.5;7;11;22;11;19;9;0
CRS3035RES200mN2744200E3620600;0;37261;2235;0.69870913;47.415653;200.5;118;9;62;0;53;9;5057923.7;8508;99;19;1;3;6;108;0;20;8;3.5;5.5;6.5;13;54;36;25;41;6;2
CRS3035RES200mN2744200E3620800;0;37261;4927;0.7013409;47.41588;195;105;17;47;1;68;21;3906581.3;6541;101;4;0;101;3;1;0;0;10;6;14.5;9.5;17;54;35;19;18;12;0
CRS3035RES200mN2744200E3621000;0;37261;10638;0.7039727;47.416103;75;32;0;8;1;29;0;2047391.1;2712;3;29;2;0;25;5;0;0;3;1;4;3;5;16;8;15;16;4;0
CRS3035RES200mN2744200E3621200;0;37261;38548;0.70660454;47.41633;300;117;11;26;11;20;22;6022745.7;9306;39;78;4;1;8;104;0;97;9;1.5;16;38.5;38;33;75;53;30;6;0
CRS3035RES200mN2744200E3621400;1;37261;2953;0.7092364;47.416557;11;5.8;0.2;1.6;0.2;4.7;0.4;266713.1;659.3;1.1;4.7;0.7;0;4;1.1;0;0;0;0;0;0.2;0.7;0.7;1.8;0.7;4.7;2.2;0
CRS3035RES200mN2744200E3621600;0;37261;28567;0.7118682;47.416782;126.5;48;1;4;3;36;6;3348801.9;3967;11;37;0;0;22;26;0;0;12;2.5;8;7;11;30;27;20;9;0;0
CRS3035RES200mN2744200E3621800;0;37261;42835;0.7145001;47.417007;116;51;2;15;1;26;4;2898719.5;3508;22;29;0;0;15;36;0;0;12;2;6;8;10;43;22;8;5;0;0
CRS3035RES200mN2744200E3622000;1;37261;6943;0.71713203;47.417233;4;1.4;0.2;0.3;0.2;0.9;0;101451.9;132.9;0.1;1.3;0.9;0.3;0.1;0.1;0;0;0.1;0.3;0.2;0.3;0.3;0.8;1;0.2;0.5;0.3;0
CRS3035RES200mN2744200E3622200;1;37261;7277;0.719764;47.417458;17;5.8;0.9;1.3;0.9;4;0;431170.6;565;0.4;5.4;3.6;1.3;0.4;0.5;0;0;0.5;1.3;0.9;1.3;1.4;3.1;4;0.9;2.2;1.4;0
CRS3035RES200mN2744200E3622800;0;;5751;0.7276599;47.418133
CRS3035RES200mN2744200E3623000;1;3726137203;3814;0.7302919;47.418358;2;0.8;0.1;0;0;0.7;0.1;57680.2;85.6;0.1;0.7;0;0.1;0.4;0.3;0;0;0;0.1;0.1;0.3;0.1;0.2;0.6;0.5;0.1;0;0
CRS3035RES200mN2744200E3623200;0;;9091;0.7329239;47.418583
CRS3035RES200mN2744200E3623400;1;37203;7288;0.735556;47.418808;2;0.8;0.1;0;0;0.7;0.1;57680.2;85.6;0.1;0.7;0;0.1;0.4;0.3;0;0;0;0.1;0.1;0.3;0.1;0.2;0.6;0.5;0.1;0;0
CRS3035RES200mN2744200E3623600;1;37203;5752;0.7381881;47.419033;7;2.7;0.3;0.1;0.1;2.5;0.2;201880.7;299.5;0.1;2.6;0.1;0.1;1.4;1.1;0;0;0;0.2;0.2;1.1;0.3;0.7;2.1;1.9;0.5;0;0
CRS3035RES200mN2744200E3623800;0;37203;28990;0.74082017;47.41926;38;19;0;4;0;18;0;1140310.6;2005;1;18;2;0;13;4;0;0;0;0;2;1;1;1;5;8;16;4;0
